section,cohort,architecture,rung,label_key,diagnosis,sample_size,metric,value,lower_95,upper_95
rung_parameters,ptb_test,xresnet1d101,sld_em,733534002|164909002,complete left bundle branch block / left bundle branch block,,prevalence_absolute_error,0.001279343591884946,,
rung_parameters,ptb_test,xresnet1d101,sld_em,733534002|164909002,complete left bundle branch block / left bundle branch block,,em_iterations,10.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,offset,0.06515107631312622,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,source_prevalence,0.02485934091170054,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,estimated_target_prevalence,0.026488548607498972,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,true_target_prevalence,0.02456778889899909,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,prevalence_absolute_error,0.0019207597084998813,,
rung_parameters,ptb_test,xresnet1d101,sld_em,713427006|59118001,complete right bundle branch block / right bundle branch block,,em_iterations,11.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,offset,-0.6081645908843205,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,source_prevalence,0.036513951085084394,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,estimated_target_prevalence,0.02021262469677057,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,true_target_prevalence,0.0359417652411283,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,prevalence_absolute_error,0.015729140544357728,,
rung_parameters,ptb_test,xresnet1d101,sld_em,270492004,1st degree av block,,em_iterations,44.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,offset,-0.13933915684960385,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,source_prevalence,0.23705362268917213,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,estimated_target_prevalence,0.2127814151727036,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,true_target_prevalence,0.24021838034576887,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,prevalence_absolute_error,0.027436965173065264,,
rung_parameters,ptb_test,xresnet1d101,sld_em,39732003,left axis deviation,,em_iterations,22.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,offset,-1.0103311801826136,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,source_prevalence,0.036169479848432655,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,estimated_target_prevalence,0.01347927537170474,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,true_target_prevalence,0.0359417652411283,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,prevalence_absolute_error,0.022462489869423556,,
rung_parameters,ptb_test,xresnet1d101,sld_em,698252002,nonspecific intraventricular conduction disorder,,em_iterations,161.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,offset,0.11568454347442758,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,source_prevalence,0.82971638534849,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,estimated_target_prevalence,0.845443695556566,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,true_target_prevalence,0.8289353958143767,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,prevalence_absolute_error,0.01650829974218926,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426783006,sinus rhythm,,em_iterations,20.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,offset,-10.176508303661622,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,source_prevalence,0.02560569525777931,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,estimated_target_prevalence,1e-06,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,true_target_prevalence,0.02456778889899909,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,prevalence_absolute_error,0.02456678889899909,,
rung_parameters,ptb_test,xresnet1d101,sld_em,284470004|63593006,premature atrial contraction / supraventricular premature beats,,em_iterations,191.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,offset,0.6238639814406675,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,source_prevalence,0.025146400275576988,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,estimated_target_prevalence,0.04592605534193728,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,true_target_prevalence,0.02502274795268426,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,prevalence_absolute_error,0.020903307389253018,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164917005,qwave abnormal,,em_iterations,72.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,offset,-0.5622513395545283,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,source_prevalence,0.01613273624985647,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,estimated_target_prevalence,0.00925868149711803,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,true_target_prevalence,0.011828935395814377,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,prevalence_absolute_error,0.0025702538986963463,,
rung_parameters,ptb_test,xresnet1d101,sld_em,47665007,right axis deviation,,em_iterations,21.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,offset,-0.33969684149489465,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,source_prevalence,0.029222643242622574,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,estimated_target_prevalence,0.020982718412235122,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,true_target_prevalence,0.029117379435850774,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,prevalence_absolute_error,0.008134661023615652,,
rung_parameters,ptb_test,xresnet1d101,sld_em,426177001,sinus bradycardia,,em_iterations,40.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,offset,-0.0074742863040770935,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,source_prevalence,0.037949247904466646,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,estimated_target_prevalence,0.037677308827250934,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,true_target_prevalence,0.0373066424021838,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,prevalence_absolute_error,0.00037066642506713293,,
rung_parameters,ptb_test,xresnet1d101,sld_em,427084000,sinus tachycardia,,em_iterations,11.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,offset,0.26718980971564465,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,source_prevalence,0.10764726145366862,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,estimated_target_prevalence,0.13613000889437002,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,true_target_prevalence,0.10509554140127389,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,prevalence_absolute_error,0.03103446749309613,,
rung_parameters,ptb_test,xresnet1d101,sld_em,164934002,t wave abnormal,,em_iterations,39.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,offset,0.19823768070858883,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,source_prevalence,0.013491790102193134,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,estimated_target_prevalence,0.016401377138216842,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,true_target_prevalence,0.013193812556869881,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,prevalence_absolute_error,0.0032075645813469614,,
rung_parameters,ptb_test,xresnet1d101,sld_em,59931005,t wave inversion,,em_iterations,63.0,,
ladder,ptb_test,xresnet1d101,bbse_hard,,,,macro_per_label_ece,0.014384837170086264,,
ladder,ptb_test,xresnet1d101,bbse_hard,,,,pooled_ece,0.0047462031326955395,,
ladder,ptb_test,xresnet1d101,bbse_hard,,,,macro_brier,0.02702820866408874,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,offset,0.09861064113032292,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,source_prevalence,0.02457228154782409,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,estimated_target_prevalence,0.027049981844534107,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,true_target_prevalence,0.02456778889899909,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,prevalence_absolute_error,0.002482192945535016,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,validation_true_positive_rate,0.9074074074074074,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,validation_false_positive_rate,0.005166744950681071,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,target_flagged_rate,0.029572338489535943,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,733534002|164909002,complete left bundle branch block / left bundle branch block,,threshold,0.1104494792719682,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,offset,0.16470057916070324,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,source_prevalence,0.02485934091170054,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,estimated_target_prevalence,0.029180282116059053,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,true_target_prevalence,0.02456778889899909,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,prevalence_absolute_error,0.0046124932170599625,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,validation_true_positive_rate,0.8727272727272727,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,validation_false_positive_rate,0.0042293233082706765,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,target_flagged_rate,0.029572338489535943,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,713427006|59118001,complete right bundle branch block / right bundle branch block,,threshold,0.3530633548895518,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,offset,-0.0981743988141277,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,source_prevalence,0.036513951085084394,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,estimated_target_prevalence,0.03321296271620073,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,true_target_prevalence,0.0359417652411283,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,prevalence_absolute_error,0.002728802524927569,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,validation_true_positive_rate,0.6,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,validation_false_positive_rate,0.00903471231573942,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,target_flagged_rate,0.028662420382165606,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,270492004,1st degree av block,,threshold,0.3855339288711548,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,39732003,left axis deviation,,slope,1.0,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,39732003,left axis deviation,,offset,-0.04173927560442281,,
rung_parameters,ptb_test,xresnet1d101,bbse_hard,39732003,left axis deviation,,source_prevalence,0.23705362268917213,,
