cohort,architecture,label_key,diagnosis,estimand,competing_labels,records_evaluated,positives,prevalence,auroc,auroc_lower_95,auroc_upper_95
chapman_shaoxing,xresnet1d101,47665007,right axis deviation,restricted,,10247,215,0.02098175075631892,0.9710424316605467,0.9631935503467868,0.9779620722196646
chapman_shaoxing,s4d,47665007,right axis deviation,as_registered,,10247,215,0.02098175075631892,0.9686153147138459,0.9607213322507977,0.9755610266292164
chapman_shaoxing,s4d,47665007,right axis deviation,union,,10247,215,0.02098175075631892,0.9686153147138459,0.9607213322507977,0.9755610266292164
chapman_shaoxing,s4d,47665007,right axis deviation,restricted,,10247,215,0.02098175075631892,0.9686153147138459,0.9607213322507977,0.9755610266292164
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,as_registered,,10247,3889,0.3795257148433688,0.9821747419808138,0.9799127426450381,0.9842220585666676
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,union,,10247,3889,0.3795257148433688,0.9821747419808138,0.9799127426450381,0.9842220585666676
chapman_shaoxing,xresnet1d101,426177001,sinus bradycardia,restricted,,10247,3889,0.3795257148433688,0.9821747419808138,0.9799127426450381,0.9842220585666676
chapman_shaoxing,s4d,426177001,sinus bradycardia,as_registered,,10247,3889,0.3795257148433688,0.9799046859569797,0.9775103999220649,0.9821319457514531
chapman_shaoxing,s4d,426177001,sinus bradycardia,union,,10247,3889,0.3795257148433688,0.9799046859569797,0.9775103999220649,0.9821319457514531
chapman_shaoxing,s4d,426177001,sinus bradycardia,restricted,,10247,3889,0.3795257148433688,0.9799046859569797,0.9775103999220649,0.9821319457514531
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,as_registered,,10247,1568,0.15302039621352592,0.9946157861692897,0.9924148296923023,0.9962896100929244
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,union,,10247,1568,0.15302039621352592,0.9946157861692897,0.9924148296923023,0.9962896100929244
chapman_shaoxing,xresnet1d101,427084000,sinus tachycardia,restricted,,10247,1568,0.15302039621352592,0.9946157861692897,0.9924148296923023,0.9962896100929244
chapman_shaoxing,s4d,427084000,sinus tachycardia,as_registered,,10247,1568,0.15302039621352592,0.991733873812228,0.990015238342765,0.9933575398636291
chapman_shaoxing,s4d,427084000,sinus tachycardia,union,,10247,1568,0.15302039621352592,0.991733873812228,0.990015238342765,0.9933575398636291
chapman_shaoxing,s4d,427084000,sinus tachycardia,restricted,,10247,1568,0.15302039621352592,0.991733873812228,0.990015238342765,0.9933575398636291
chapman_shaoxing,xresnet1d101,164934002,t wave abnormal,as_registered,t wave inversion,10247,1876,0.18307797404118278,0.7576116932276346,0.7452197263304038,0.7688847338020935
